ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
0,Pass,0,0.99999905,0.12253631,0,0.9652666
1,Pass,0,0.9999274,0.07911065,0,0.9783986
2,Pass,0,0.99974865,0.08127599,0,0.9775656
3,Pass,0,0.9996996,0.15253173,0,0.95586103
4,Pass,0,0.9985852,0.2173981,0,0.9351029
5,Pass,0,0.99994075,0.021526193,0,0.9959174
6,Pass,0,0.97037494,0.47023705,0,0.8340954
7,Pass,0,0.9898925,0.3580501,0,0.88463414
8,Pass,0,0.99915206,0.31257114,0,0.90672386
9,Pass,0,0.9985952,0.12548243,0,0.96301705
10,Pass,0,0.99998724,0.073340744,0,0.9802113
11,Pass,0,0.99998593,0.17721452,0,0.9486309
12,Pass,0,0.99978215,0.22544393,0,0.93377817
13,Pass,0,0.99990666,0.09709727,0,0.9729106
14,Pass,0,0.9999287,0.13679914,0,0.9608628
15,Pass,0,0.99995077,0.29317558,0,0.913345
16,Pass,0,0.99967134,0.15875244,0,0.95394343
17,Pass,0,0.99997973,0.0821454,0,0.97752726
18,Pass,0,0.68023366,0.8039049,0,0.5156979
19,Pass,0,0.9999864,0.13232833,0,0.9622775
20,Pass,0,0.99078816,0.32607856,0,0.89506495
21,Pass,0,0.9998683,0.20058385,0,0.9414155
22,Pass,0,0.999992,0.1264704,0,0.9640637
23,Pass,0,0.9999987,0.10402566,0,0.9708938
24,Pass,0,0.99937844,0.15741289,0,0.954071
25,Pass,0,0.99941754,0.30249652,0,0.91002584
26,Pass,0,0.9985863,0.20969404,0,0.9374427
27,Pass,0,0.99999964,0.1325375,0,0.96222657
28,Pass,0,0.99986863,0.20215087,0,0.94093955
29,Pass,0,0.99914014,0.05490056,0,0.9849823
30,Pass,0,0.9999994,0.14102824,0,0.959645
31,Pass,0,0.99817395,0.055427518,0,0.9838699
32,Pass,0,0.9999994,0.06681009,0,0.98220867
33,Pass,0,0.6368724,0.42188218,0,0.55679256
34,Pass,0,0.9999962,0.041698504,0,0.9898399
35,Pass,0,0.9999988,0.12032218,0,0.96593946
36,Pass,0,0.9971277,0.5133369,0,0.8440255
37,Pass,0,0.99947673,0.04542345,0,0.9881938
38,Pass,0,0.99977607,0.17538813,0,0.94898695
39,Pass,0,0.9999033,0.114824235,0,0.96751857
40,Pass,0,0.97700524,0.041540667,0,0.96712935
41,Pass,0,0.99852544,0.51523226,0,0.8446333
42,Pass,0,0.9998136,0.19509278,0,0.94303316
43,Pass,0,0.9980878,0.52123624,0,0.84244126
44,Pass,0,0.9997936,0.16409494,0,0.9524362
45,Pass,0,0.9997681,0.1864446,0,0.9456188
46,Pass,0,0.9991277,0.05810111,0,0.9839979
47,Pass,0,0.99998355,0.14425589,0,0.9586485
48,Pass,0,0.9995486,0.21510868,0,0.9367007
49,Pass,0,0.99996686,0.18671228,0,0.94572544
50,Pass,0,0.99998915,0.06909508,0,0.9815039
51,Pass,0,0.99999607,0.095641084,0,0.9734403
52,Pass,0,0.9999987,0.15502815,0,0.95538807
53,Pass,0,0.9997558,0.29613435,0,0.9122676
54,Pass,0,0.99999917,0.050738133,0,0.9870946
55,Pass,0,0.9996226,0.11621606,0,0.96682394
56,Pass,0,0.99999774,0.14475939,0,0.9585091
57,Pass,0,0.9993505,0.13585784,0,0.96059316
58,Pass,0,0.9999877,0.18416996,0,0.94651806
59,Pass,0,0.99960977,0.39514592,0,0.88204473
60,Pass,0,0.999982,0.19305643,0,0.94381106
61,Pass,0,0.9994246,0.39289004,0,0.88256675
62,Pass,0,0.5936697,0.49306476,0,0.5061746
63,Pass,0,0.99762195,0.29199076,0,0.9115772
64,Pass,0,0.99999046,0.22713187,0,0.9334596
65,Pass,0,0.99901474,0.43183625,0,0.8703761
66,Pass,0,0.99979573,0.18637276,0,0.9456668
67,Pass,0,0.9999503,0.21838288,0,0.93608177
68,Pass,0,0.99999523,0.056370612,0,0.9853783
69,Pass,0,0.99995744,0.06237049,0,0.98351717
70,Pass,0,0.9998342,0.14998233,0,0.9567647
71,Pass,0,0.99999845,0.04085527,0,0.9900985
72,Pass,0,0.99999475,0.23647565,0,0.9306229
73,Pass,0,0.7064378,0.21386246,0,0.6622873
74,Pass,0,0.9984295,0.10610194,0,0.96874005
75,Pass,0,0.99999094,0.15176925,0,0.9563715
76,Pass,0,0.9999728,0.11269307,0,0.96823364
77,Pass,0,0.9998061,0.26629677,0,0.9213829
78,Pass,0,0.7693804,0.47747353,0,0.6596359
79,Pass,0,0.9999604,0.23989825,0,0.92955047
80,Pass,0,0.9952401,0.29372808,0,0.9088751
81,Pass,0,0.9999956,0.11584718,0,0.9672968
82,Pass,0,0.9999999,0.091229774,0,0.9747851
83,Pass,0,0.99974173,0.046227682,0,0.9882114
84,Pass,0,0.9998185,0.14525038,0,0.95818806
85,Pass,0,0.9999095,0.161081,0,0.9534629
86,Pass,0,0.99999046,0.21426922,0,0.93737
87,Pass,0,0.998944,0.20276748,0,0.93988216
88,Pass,0,1.0,0.041365206,0,0.989945
89,Pass,0,0.99982375,0.15906897,0,0.9539927
90,Pass,0,0.99975234,0.12222971,0,0.96512157
91,Pass,0,0.9999969,0.057771027,0,0.98495424
92,Pass,0,0.8678313,0.49943033,0,0.73825073
93,Pass,0,0.99885094,0.23774406,0,0.9291733
94,Pass,0,0.9981748,0.09988713,0,0.9703789
95,Pass,0,0.9979056,0.3028303,0,0.9085479
96,Pass,0,0.97182816,0.14844258,0,0.93042
97,Pass,0,0.99980885,0.14951845,0,0.95688146
98,Pass,0,0.99994886,0.22528519,0,0.93398213
99,Pass,0,0.99998105,0.22307941,0,0.9346828
100,Pass,0,0.99999213,0.100942284,0,0.9718248
101,Pass,0,0.99996006,0.08212478,0,0.97751427
102,Pass,0,0.999997,0.06461719,0,0.982873
103,Pass,0,0.99999917,0.07857164,0,0.9786327
104,Pass,0,0.6318097,0.26311925,0,0.5828619
105,Pass,0,0.99995303,0.19215284,0,0.9440584
106,Pass,0,0.9999852,0.160378,0,0.95374876
107,Pass,0,0.99170905,0.15101524,0,0.94867814
108,Pass,0,0.9998882,0.17672507,0,0.94868696
109,Pass,0,0.9998853,0.11688025,0,0.96687615
110,Pass,0,0.9999845,0.12578905,0,0.9642636
111,Pass,0,0.9979323,0.16203512,0,0.95128804
112,Pass,0,0.99999285,0.21244578,0,0.9379266
113,Pass,0,0.99996555,0.1288516,0,0.9633143
114,Pass,0,0.99916637,0.37157977,0,0.88881207
115,Pass,0,0.923778,0.57059413,0,0.7658577
116,Pass,0,0.9996792,0.3042254,0,0.90973866
117,Pass,0,0.99999416,0.23690094,0,0.93049306
118,Pass,0,0.99891615,0.15699883,0,0.9537554
119,Pass,0,0.9844588,0.39358613,0,0.86914253
120,Pass,0,0.9999994,0.13455325,0,0.9616135
121,Pass,0,0.9622426,0.325801,0,0.8693585
122,Pass,0,0.99972457,0.18871394,0,0.9448879
123,Pass,0,0.9999993,0.045382287,0,0.988723
124,Pass,0,0.9999393,0.40409058,0,0.8796163
125,Pass,0,0.9889682,0.3672082,0,0.8810546
126,Pass,0,0.9998982,0.1676213,0,0.95146394
127,Pass,0,0.9999999,0.03674692,0,0.9913489
128,Pass,0,0.9999969,0.085406244,0,0.97655267
129,Pass,0,1.0,0.039598454,0,0.9904821
130,Pass,0,0.99999666,0.13756457,0,0.9606954
131,Pass,0,0.9999913,0.09930661,0,0.9723213
132,Pass,0,0.9999987,0.17919189,0,0.94804186
133,Pass,0,0.99997497,0.23014274,0,0.93252975
134,Pass,0,0.99999857,0.060286775,0,0.98419106
135,Pass,0,0.9999746,0.053316064,0,0.98628664
136,Pass,0,0.9998976,0.06812705,0,0.98170835
137,Pass,0,0.9997943,0.050808232,0,0.9868711
138,Pass,0,0.99999976,0.044020295,0,0.98913753
139,Pass,0,0.99542135,0.4826334,0,0.85187286
140,Pass,0,0.99995065,0.2282326,0,0.93308777
141,Pass,0,0.9999964,0.058208235,0,0.98482084
142,Pass,0,0.99859434,0.27813327,0,0.91667277
143,Pass,0,0.9998797,0.047337662,0,0.9880104
144,Pass,0,0.99996483,0.21544498,0,0.93698853
145,Pass,0,0.99864703,0.043729417,0,0.98788786
146,Pass,0,0.99999166,0.11107522,0,0.96874374
147,Pass,0,0.99999595,0.10279363,0,0.9712657
148,Pass,0,0.9997297,0.03441622,0,0.99178946
149,Pass,0,0.9907934,0.39805546,0,0.8733889
150,Pass,0,0.9997002,0.18266572,0,0.9467031
151,Pass,0,0.9270399,0.49408832,0,0.79012424
152,Pass,0,0.999998,0.24552022,0,0.9278762
153,Pass,0,0.99996877,0.14933987,0,0.95708877
154,Pass,0,0.99948895,0.03494808,0,0.991389
155,Pass,0,1.0,0.1416617,0,0.959453
156,Pass,0,0.9999982,0.058936916,0,0.9846011
157,Pass,0,0.99985504,0.09548638,0,0.97335
158,Pass,0,0.970318,0.40325832,0,0.8538049
159,Pass,0,0.9994252,0.18025067,0,0.94717646
160,Pass,0,0.9826689,0.4963715,0,0.8368552
161,Pass,0,0.9999987,0.059650306,0,0.98438466
162,Pass,0,1.0,0.054172922,0,0.9860512
163,Pass,0,0.9999702,0.18580383,0,0.94600475
164,Pass,0,0.9999957,0.17682731,0,0.94875795
165,Pass,0,0.99999905,0.10682228,0,0.97004384
166,Pass,0,0.9990829,0.2787721,0,0.9169272
167,Pass,0,0.98561317,0.39090687,0,0.8709645
168,Pass,0,0.9996388,0.03822056,0,0.99054307
169,Pass,0,0.99997675,0.115923315,0,0.9672555
170,Pass,0,0.99996483,0.13300401,0,0.9620512
171,Pass,0,0.9941533,0.29368734,0,0.90789497
172,Pass,0,0.9998573,0.1721472,0,0.9500492
173,Pass,0,0.99481755,0.2531048,0,0.9207755
174,Pass,0,0.99992776,0.14953946,0,0.9569889
175,Pass,0,0.919061,1.0789196,0,0.619915
176,Pass,0,0.995369,0.054245632,0,0.9814628
177,Pass,0,0.9961702,0.45992112,0,0.8593922
178,Pass,0,0.99996185,0.02313863,0,0.99544823
179,Pass,0,0.9999845,0.3258548,0,0.90344083
180,Pass,0,0.9999255,0.0452151,0,0.98870087
181,Pass,0,0.99994755,0.1924954,0,0.94394904
182,Pass,0,0.9999503,0.18000342,0,0.9477493
183,Pass,0,0.9999907,0.08495499,0,0.9766838
184,Pass,0,0.97313344,0.6703612,0,0.77725965
185,Pass,0,0.9995739,0.23782633,0,0.9298208
186,Pass,0,0.99998796,0.06654337,0,0.9822785
187,Pass,0,0.9999976,0.13636294,0,0.96106166
188,Pass,0,0.9999912,0.10750033,0,0.9698301
189,Pass,0,0.99343634,0.10986514,0,0.9627588
190,Pass,0,0.9921387,0.43571123,0,0.86321664
191,Pass,0,0.99406344,0.020854767,0,0.9902666
192,Pass,0,0.9999852,0.043872587,0,0.9891681
193,Pass,0,0.97541034,0.3227764,0,0.8821521
194,Pass,0,0.999572,0.1791365,0,0.9476541
195,Pass,0,0.9576045,0.6393811,0,0.77387565
196,Pass,0,0.99963176,0.07849249,0,0.97829723
197,Pass,0,0.99997985,0.063962065,0,0.98305535
198,Pass,0,0.9999572,0.14564542,0,0.9582009
199,Pass,0,0.99933344,0.5163486,0,0.84497756
200,Pass,0,0.99934715,0.23317449,0,0.9310232
201,Pass,0,0.9999987,0.088539205,0,0.975602
202,Pass,0,0.99984896,0.09740607,0,0.9727606
203,Pass,0,0.99663806,0.06969353,0,0.9780335
204,Pass,0,0.9998276,0.065180555,0,0.9825353
205,Pass,0,0.99997735,0.085011125,0,0.9766537
206,Pass,0,0.9997814,0.31369597,0,0.90695304
207,Pass,0,0.9997837,0.29736978,0,0.91191757
208,Pass,0,0.99999917,0.035841372,0,0.9916235
209,Pass,0,0.9861951,0.26116508,0,0.91037816
210,Pass,0,0.99768686,0.43816411,0,0.8672999
211,Pass,0,0.9721692,0.56314105,0,0.80817926
212,Pass,0,0.9997869,0.06997754,0,0.9810372
213,Pass,0,0.9966973,0.14935756,0,0.9539522
214,Pass,0,0.9997719,0.21582991,0,0.93669075
215,Pass,0,0.9998416,0.21015663,0,0.93848056
216,Pass,0,0.99999213,0.10921039,0,0.9693112
217,Pass,0,0.9891059,0.26662973,0,0.9114219
218,Pass,0,0.9999958,0.12725587,0,0.9638286
219,Pass,0,0.9999213,0.2748657,0,0.9188842
220,Pass,0,0.99362975,0.11407338,0,0.9616749
221,Pass,0,0.99960655,0.23252319,0,0.93146276
222,Pass,0,0.9999026,0.33877257,0,0.89944
223,Pass,0,0.9999838,0.12220954,0,0.9653511
224,Pass,0,0.9928999,0.11537021,0,0.96057713
225,Pass,0,0.99978334,0.24162447,0,0.92886114
226,Pass,0,0.99997807,0.17196761,0,0.95021856
227,Pass,0,0.99986756,0.3054218,0,0.90954643
228,Pass,0,0.99994445,0.10724317,0,0.969863
229,Pass,0,0.9992736,0.1276055,0,0.9630263
