model,test_set,selection_metric,budget,acc,acc_hat,failures,rmse,retrain_acc,acc_improvement
dave2v1,udacity,rnd,200,0.8090775387845962,0.8278654424442164,"[200, 165, 127, 88, 63, 42, 23, 14, 9, 5, 3]",0.018787903659620242,0.8274946428183225,0.01907586715988674
dave2v1,udacity,ent,50,0.8090775387845962,0.7231959900823669,"[50, 44, 41, 34, 30, 23, 21, 16, 10, 7, 6]",0.0858815487022293,0.8296020377691689,0.01957680770479564
dave2v1,udacity,ent,100,0.8090775387845962,0.7376151732324113,"[100, 91, 82, 67, 57, 40, 36, 31, 20, 11, 8]",0.07146236555218488,0.8306775661889432,0.020055210968717208
dave2v1,udacity,ent,150,0.8090775387845962,0.7426468119699104,"[150, 139, 124, 104, 89, 63, 51, 41, 23, 14, 10]",0.06643072681468576,0.8317396044085423,0.020508969233597685
dave2v1,udacity,ent,200,0.8090775387845962,0.7367461180584168,"[200, 186, 164, 138, 119, 91, 74, 53, 31, 21, 16]",0.07233142072617937,0.8335187028729756,0.02123609849699859
dave2v1,udacity,gini,50,0.8090775387845962,0.8895530643284458,"[50, 19, 8, 8, 5, 3, 3, 2, 2, 2, 0]",0.08047552554384962,0.8308158421881938,0.022308219755367786
dave2v1,udacity,gini,100,0.8090775387845962,0.8880097892522992,"[100, 41, 18, 16, 12, 8, 8, 3, 3, 2, 0]",0.07893225046770302,0.83033146451995,0.022386149605497785
dave2v1,udacity,gini,150,0.8090775387845962,0.8939858008528941,"[150, 75, 29, 22, 13, 9, 9, 4, 4, 2, 0]",0.08490826206829793,0.8297699370251276,0.022496496741131522
dave2v1,udacity,gini,200,0.8090775387845962,0.9023461935679835,"[200, 113, 36, 23, 14, 9, 9, 4, 4, 2, 0]",0.0932686547833873,0.8291074399098184,0.022616263337160603
dave2v1,udacity,gd,50,0.8090775387845962,0.7912111991049403,"[50, 42, 30, 25, 18, 11, 10, 5, 4, 3, 3]",0.017866339679655896,0.8314078572131058,0.02216217917639396
dave2v1,udacity,gd,100,0.8090775387845962,0.8296030833205567,"[100, 85, 65, 48, 34, 22, 14, 8, 2, 1, 0]",0.02052554453596045,0.8314664994018661,0.022740871012502106
dave2v1,udacity,gd,150,0.8090775387845962,0.7953994472252551,"[150, 125, 98, 68, 49, 37, 30, 21, 16, 9, 7]",0.013678091559341077,0.8324170873903949,0.022987455527126333
dave2v1,udacity,gd,200,0.8090775387845962,0.7984202567058656,"[200, 157, 120, 91, 68, 49, 38, 24, 17, 11, 8]",0.010657282078730623,0.8338149297718013,0.024359915117629916
dave2v1,udacity,kmnc,50,0.8090775387845962,0.6356626589951554,"[50, 48, 40, 36, 34, 28, 24, 18, 15, 12, 10]",0.1734148797894408,0.8342704335781495,0.02291318759256855
dave2v1,udacity,kmnc,100,0.8090775387845962,0.6751522809761172,"[100, 94, 80, 68, 58, 49, 41, 32, 28, 23, 16]",0.13392525780847897,0.8347748652198735,0.02238795675875893
dave2v1,udacity,kmnc,150,0.8090775387845962,0.6867839701232351,"[150, 139, 119, 102, 85, 70, 59, 45, 39, 30, 21]",0.1222935686613611,0.8360630100378239,0.022500305883229377
dave2v1,udacity,kmnc,200,0.8090775387845962,0.6909760963774898,"[200, 182, 159, 137, 115, 93, 73, 57, 47, 36, 24]",0.1181014424071064,0.836306679440459,0.021428833575224182
dave2v1,udacity,nac,50,0.8090775387845962,0.5638383101729978,"[50, 44, 42, 39, 34, 31, 29, 25, 24, 23, 17]",0.24523922861159841,0.8401983246631769,0.027466624409353324
dave2v1,udacity,nac,100,0.8090775387845962,0.6204007599722952,"[100, 88, 81, 71, 62, 55, 47, 41, 37, 35, 24]",0.18867677881230105,0.841570528262229,0.027310099201306337
dave2v1,udacity,nac,150,0.8090775387845962,0.6405305460741861,"[150, 133, 122, 109, 96, 86, 73, 60, 51, 45, 28]",0.16854699271041007,0.8424707975258465,0.026603115781497433
dave2v1,udacity,nac,200,0.8090775387845962,0.6671221613262965,"[200, 179, 159, 143, 126, 111, 95, 69, 55, 48, 29]",0.14195537745829967,0.8427809825864493,0.026369031402696974
dave2v1,udacity,lsa,50,0.8090775387845962,0.7819580645853201,"[50, 43, 37, 29, 25, 17, 15, 11, 4, 1, 1]",0.027119474199276072,0.8376724143040755,0.02833368356229682
dave2v1,udacity,lsa,100,0.8090775387845962,0.7052102203978823,"[100, 87, 78, 69, 60, 48, 42, 30, 22, 15, 14]",0.10386731838671392,0.8396425342465196,0.028153672284148556
dave2v1,udacity,lsa,150,0.8090775387845962,0.6976813278072042,"[150, 136, 125, 110, 96, 78, 68, 51, 37, 26, 20]",0.11139621097739205,0.8410991753047187,0.028029664796211273
dave2v1,udacity,lsa,200,0.8090775387845962,0.7026453903096215,"[200, 183, 164, 145, 127, 102, 87, 61, 45, 33, 27]",0.10643214847497473,0.8415074338958805,0.027334258298705172
dave2v1,udacity,std,50,0.8090775387845962,0.8537207284152628,"[50, 37, 24, 16, 11, 7, 5, 3, 1, 1, 0]",0.0446431896306666,0.839237152310961,0.030500189973421632
dave2v1,udacity,std,100,0.8090775387845962,0.7769472227204207,"[100, 83, 67, 48, 39, 32, 20, 15, 10, 6, 5]",0.03213031606417549,0.8402536983891377,0.030557247376207353
dave2v1,udacity,std,150,0.8090775387845962,0.8178876617289306,"[150, 115, 84, 57, 40, 30, 20, 16, 9, 7, 4]",0.008810122944334364,0.8396111599148407,0.03093341154058249
dave2v1,udacity,std,200,0.8090775387845962,0.8053848641729446,"[200, 155, 117, 91, 62, 41, 28, 19, 15, 11, 9]",0.0036926746116515696,0.840315112236253,0.031065026481411073
dave2v1,udacity,pace,50,0.8090775387845962,0.8068611640053561,"[50, 36, 24, 19, 14, 12, 9, 5, 3, 3, 1]",0.0022163747792400823,0.8399889694638886,0.03089139692268239
dave2v1,udacity,pace,100,0.8090775387845962,0.8100644786158202,"[100, 80, 62, 47, 35, 28, 20, 11, 4, 2, 2]",0.0009869398312239985,0.8404808677013887,0.03142118061985277
dave2v1,udacity,pace,150,0.8090775387845962,0.818489682902928,"[150, 119, 87, 67, 49, 31, 22, 17, 9, 3, 2]",0.0094121441183318,0.8401991749889954,0.03137348719495636
dave2v1,udacity,pace,200,0.8090775387845962,0.8144904647500352,"[200, 157, 122, 88, 61, 45, 29, 18, 12, 8, 6]",0.005412925965438964,0.8406733387499469,0.03179282404763095
dave2v2,udacity,dr,50,0.7919371615764688,0.9135404656272513,"[50, 14, 4, 4, 4, 4, 2, 1, 0, 0, 0]",0.12160330405078257,0.7912020707197516,3.690874143269518e-05
dave2v2,udacity,dr,100,0.7919371615764688,0.8823744816032464,"[100, 40, 15, 11, 10, 8, 5, 3, 1, 1, 1]",0.09043732002677762,0.7907250429447987,6.763115114638563e-05
dave2v2,udacity,dr,150,0.7919371615764688,0.8830112609335877,"[150, 57, 25, 19, 17, 14, 9, 7, 1, 1, 1]",0.09107409935711896,0.7900970464548454,0.00010380825510458713
dave2v2,udacity,dr,200,0.7919371615764688,0.880997343864287,"[200, 74, 32, 25, 23, 19, 13, 10, 2, 2, 2]",0.0890601822878182,0.789500254376142,0.00013308369705478107
dave2v2,udacity,ces,50,0.7919371615764688,0.7897705362481466,"[50, 30, 23, 17, 14, 10, 6, 6, 5, 3, 2]",0.002166625328322125,0.7921270304413336,0.0001702965369191345
dave2v2,udacity,ces,100,0.7919371615764688,0.7815314901139515,"[100, 61, 42, 31, 26, 23, 19, 17, 14, 10, 8]",0.010405671462517252,0.7923306192197713,0.00019993499070813936
dave2v2,udacity,ces,150,0.7919371615764688,0.807638783650237,"[150, 75, 53, 42, 34, 25, 20, 15, 10, 8, 7]",0.01570162207376824,0.7917345226937238,0.00021173128936158303
dave2v2,udacity,ces,200,0.7919371615764688,0.7757230606734627,"[200, 133, 99, 82, 64, 50, 37, 32, 22, 15, 11]",0.016214100903006012,0.7928021577289288,0.00024175483526600594
dave2v2,udacity,est,50,0.7919371615764688,0.8324953103153608,"[50, 23, 17, 15, 11, 10, 8, 7, 6, 1, 1]",0.040558148738892075,0.7918770237923128,0.00026854853341506946
dave2v2,udacity,est,100,0.7919371615764688,0.7876013082819584,"[100, 56, 44, 39, 31, 30, 22, 16, 12, 9, 7]",0.004335853294510361,0.7923051130110182,0.0002884833921100727
dave2v2,udacity,est,150,0.7919371615764688,0.8129798543542199,"[150, 84, 62, 45, 38, 34, 29, 22, 14, 6, 4]",0.02104269277775117,0.7916861107279223,0.0002966890970763636
dave2v2,udacity,est,200,0.7919371615764688,0.7867787080097194,"[200, 115, 88, 66, 54, 44, 35, 30, 21, 16, 12]",0.005158453566749377,0.7924648221353838,0.00033464899015789307
dave2v2,udacity,rnd,50,0.7919371615764688,0.7825660639639276,"[50, 31, 22, 16, 11, 10, 9, 7, 4, 3, 3]",0.00937109761254118,0.7923676695716411,0.00034438185225016404
dave2v2,udacity,rnd,100,0.7919371615764688,0.7934784834756952,"[100, 63, 48, 38, 31, 26, 20, 15, 11, 8, 5]",0.0015413218992264,0.7922747172902561,0.0003654031949890113
dave2v2,udacity,rnd,150,0.7919371615764688,0.7883027580638113,"[150, 93, 69, 53, 43, 38, 31, 24, 17, 12, 10]",0.003634403512657425,0.7924222400734243,0.00038440957711782797
dave2v2,udacity,rnd,200,0.7919371615764688,0.7973261261908254,"[200, 117, 75, 57, 42, 37, 29, 23, 21, 16, 14]",0.005388964614356673,0.7921426203126476,0.00040186310889211985
dave2v2,udacity,ent,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8000067568168534,0.0006579812549538655
dave2v2,udacity,ent,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.799767075655025,0.0007332442687500995
dave2v2,udacity,ent,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8002879176195153,0.0008072999180767093
dave2v2,udacity,ent,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8009701492481741,0.0008398029448563049
dave2v2,udacity,gini,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8000458180117819,0.0006970424498823347
dave2v2,udacity,gini,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.7998069145206586,0.0007730831343836231
dave2v2,udacity,gini,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8003317291858266,0.0008511114843879897
dave2v2,udacity,gini,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8010172682626494,0.0008869219593315991
dave2v2,udacity,gd,50,0.7919371615764688,0.745201727681453,"[50, 32, 23, 18, 17, 13, 13, 10, 9, 7, 6]",0.04673543389501578,0.7928251920679594,0.0004203559714131
dave2v2,udacity,gd,100,0.7919371615764688,0.804659004829489,"[100, 62, 45, 33, 28, 26, 17, 17, 11, 6, 5]",0.012721843253020282,0.7921702054940559,0.00045658921687630194
dave2v2,udacity,gd,150,0.7919371615764688,0.7778909578002274,"[150, 83, 65, 50, 43, 36, 25, 21, 16, 15, 12]",0.014046203776241328,0.7927606647566663,0.00038688891812976856
dave2v2,udacity,gd,200,0.7919371615764688,0.8028588603084457,"[200, 125, 96, 65, 55, 43, 36, 27, 17, 10, 8]",0.010921698731976903,0.7919819154219838,0.00040105735958784194
dave2v2,udacity,kmnc,50,0.7919371615764688,0.7966022757690266,"[50, 33, 19, 15, 14, 13, 10, 8, 7, 3, 2]",0.004665114192557884,0.7922982144474922,0.0004025010645637428
dave2v2,udacity,kmnc,100,0.7919371615764688,0.7687421733308796,"[100, 59, 45, 35, 29, 25, 20, 18, 17, 14, 12]",0.023194988245589188,0.7927010961118583,0.0003193557338190267
dave2v2,udacity,kmnc,150,0.7919371615764688,0.8182815888949104,"[150, 86, 59, 43, 37, 30, 24, 18, 15, 12, 10]",0.026344427318441666,0.7915937546814282,0.0003329259360000947
dave2v2,udacity,kmnc,200,0.7919371615764688,0.7895289091284521,"[200, 121, 78, 60, 50, 42, 35, 29, 26, 22, 15]",0.002408252448016679,0.7923648922957027,0.0003382327200193158
dave2v2,udacity,nac,50,0.7919371615764688,0.7420742580143227,"[50, 38, 30, 28, 28, 24, 17, 14, 11, 8, 7]",0.049862903562146066,0.792785324967166,0.00034577934097523855
dave2v2,udacity,nac,100,0.7919371615764688,0.7197515270056105,"[100, 79, 63, 55, 50, 45, 35, 29, 23, 17, 14]",0.07218563457085825,0.7938691070325341,0.0003900016610232093
dave2v2,udacity,nac,150,0.7919371615764688,0.7223429426748437,"[150, 117, 95, 82, 75, 69, 55, 46, 37, 25, 19]",0.0695942189016251,0.7945696759009457,0.0003903808230933947
dave2v2,udacity,nac,200,0.7919371615764688,0.7416611152648983,"[200, 148, 119, 99, 86, 80, 61, 52, 41, 27, 21]",0.050276046311570455,0.7944245729246733,0.00039523869154922675
dave2v2,udacity,lsa,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8001656600153795,0.000816884453479938
dave2v2,udacity,lsa,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.7999520610026789,0.000918229616403976
dave2v2,udacity,lsa,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8004999090769505,0.0010192913755118216
dave2v2,udacity,lsa,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8011865935038134,0.0010562472004955747
dave2v2,udacity,std,50,0.7919371615764688,0.7970647675889322,"[50, 29, 25, 18, 15, 13, 9, 8, 6, 5, 3]",0.005127606012463426,0.7922531541054505,0.0003614981777060322
dave2v2,udacity,std,100,0.7919371615764688,0.757529577863899,"[100, 54, 45, 29, 23, 23, 19, 14, 9, 8, 7]",0.0344075837125698,0.7930003137545597,0.00035355125351232974
dave2v2,udacity,std,150,0.7919371615764688,0.7759177130560226,"[150, 87, 70, 48, 43, 41, 33, 26, 19, 10, 8]",0.016019448520446122,0.7927618610065925,0.00037684349800537476
dave2v2,udacity,std,200,0.7919371615764688,0.8048611592292205,"[200, 119, 87, 62, 48, 41, 29, 23, 15, 12, 11]",0.012923997652751762,0.7919020576614276,0.00036591352202031135
dave2v2,udacity,pace,50,0.7919371615764688,0.8300077347677298,"[50, 26, 19, 18, 13, 10, 7, 4, 4, 2, 1]",0.03807057319126106,0.7919854122724709,0.0003588345435735496
dave2v2,udacity,pace,100,0.7919371615764688,0.8140780593112359,"[100, 50, 41, 28, 25, 18, 13, 9, 8, 4, 4]",0.02214089773476713,0.7919065089610511,0.0003491755468799651
dave2v2,udacity,pace,150,0.7919371615764688,0.8038082786686909,"[150, 90, 66, 53, 43, 39, 25, 18, 13, 9, 9]",0.011871117092222105,0.7919334826434055,0.00031267448354577176
dave2v2,udacity,pace,200,0.7919371615764688,0.7951833427661404,"[200, 126, 91, 69, 59, 52, 41, 30, 24, 17, 14]",0.003246181189671682,0.7921781504279477,0.00035993740845263744
